1710.00,0
-70.58868248777462,-33.411857116389925
-70.58884994157671,-33.41179596289457
-70.58899646365332,-33.41173044124404
-70.58914298572925,-33.41161687026604
-70.58937585117262,-33.411791594785484
-70.5891848491803,-33.411933558198584
-70.58881069459173,-33.4120973618482
