2325.32,0
-70.58868669225087,-33.41185939518817
-70.58884829929639,-33.41179696262712
-70.58896182490699,-33.41174790843897
-70.5890660013496,-33.41168101632116
-70.58914747267,-33.41161412415188
-70.58927435423496,-33.41143908939436
-70.58950407664659,-33.41150486682786
-70.5893771950817,-33.41179027341882
-70.58918086255548,-33.41193632095916
-70.58898916715891,-33.41201993609103
-70.58881321013234,-33.412094304172356
